name;fraktion;link;bundesland;wknr;wkname;beruf;biographie;instagram;facebook;homepage;tiktok;youtube;x
Mijatović, Boris;Bündnis 90/Die Grünen;https://www.bundestag.de/abgeordnete/biografien/M/mijatovic_boris-860738;Hessen;168;Kassel;Angestellter;"Geboren am 4. Februar 1974 in Kassel; verheiratet.

    


    
    

        1993 Abitur Jacob-Grimm-Schule Kassel; 1996 bis 2001 Studium der Politikwissenschaft, Neuere Geschichte sowie Wirtschafts- und Sozialgeographie an der Universität Kassel und an der Université de Nice Sophia-Antipolis; 2001 Abschluss Magister Artium.2001 bis 2002 wissenschaftlicher Mitarbeiter an der Universität Kassel; 2003 bis 2004 Angestellter in internationalen Handelsunternehmen, Frankfurt am Main; 2005 bis 2006 Praktikum Internationaler Strafgerichtshof, Den Haag; 2006 bis 2009 freie Mitarbeit in Projekten des Internationalen Strafrechts; 2007 Pressesprecher Caricatura – Galerie für Komische Kunst, Kassel; 2009 bis 2010 Fraktionsgeschäftsführer der Kasseler Rathausgrünen; 2011 bis 2017 Mitarbeiter der grünen Bundestagsabgeordneten Nicole Maisch; 2018 bis 2021 Mitarbeiter des grünen Europa-Abgeordneten Martin Häusling; seit 2021 Mitglied des Deutschen Bundestages.Seit 2004 Mitglied von Bündnis 90/Die Grünen; 2011 bis 2021 Stadtverordneter im Kasseler Rathaus; 2015 bis 2019 Kreisvorsitzender der Kasseler Grünen; 2018 bis 2021 Mitglied im Landesvorstand; 2019 bis 2021 Fraktionsvorsitzender im Kasseler Rathaus.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/boris.mijatovic/;https://www.facebook.com/BorisfuerBerlin;https://www.boris-mijatovic.de/;;;https://twitter.com/borismijatovic
Mittag, Susanne;SPD;https://www.bundestag.de/abgeordnete/biografien/M/mittag_susanne-857748;Niedersachsen;28;Delmenhorst – Wesermarsch – Oldenburg-Land;Polizeibeamtin;"Geboren am 25. Juli 1958 in Cleveland, USA; ledig; ein Kind.

    


    
    

        1978 Abschluss als Rechtsanwalts- und Notargehilfin; 1978 Beschäftigung als Stenokontoristin; 1979 bis 2013 Polizeibeamtin. Mitglied SoVD; 2017 bis 2021 Vizepräsidentin des Deutschen Schützenbundes (DSB), zuständig für den Bereich Bildung; seit 2018 Mitglied im Steuerungskreis ZOES (Zukunftsforum Öffentliche Sicherheit); 2020 bis 2021 Beiratsvorsitzende des Zukunftsforum Öffentliche Sicherheit (ZOES). Seit 1988 SPD-Mitglied; stellvertretende Vorsitzende der SPD Weser-Ems; 1996 bis 2016 Mitglied im Stadtrat Delmenhorst; 2006 bis 2011 Vorsitzende der SPD-Stadtratsfraktion DelmenhorstSeit September 2013 Mitglied des Deutschen Bundestages.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/susanne.mittag.mdb;https://www.facebook.com/susanne.mittag.9/;https://www.susanne-mittag.info/;;;
Möhring, Cornelia;Gruppe Die Linke;https://www.bundestag.de/abgeordnete/biografien/M/moehring_cornelia-857724;Schleswig-Holstein;7;Pinneberg;Diplom-Sozialökonomin;"Geboren am 9. Januar 1960 in Hamburg Altona.Ausbildung zur Industriekauffrau; Studium an der Hochschule für Wirtschaft und Politik: Diplom Sozialwirtin und Diplom Sozialökonomin.Seit 2000 als Beraterin für Organisationsentwicklung und Konfliktmediation tätig. Gesellschafterin bei Perspektiven GbR - Beratung für Betriebs- und Personalräte.Mitglied Partei Die LINKE seit Juli 2007.Mitglied der Rosa Luxemburg Stiftung, ver.di und Institut Solidarische Moderne (ISM).2009 bis 2021 Mitglied des Fraktionsvorstandes und Frauenpolitische Sprecherin der Linksfraktion.2014 bis 2017 stellvertretende Vorsitzende des Ausschusses für Familie, Senioren, Frauen und Jugend.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Cornelia Möhring war durch Auflösung der Bundestagsfraktion Die Linke seit 6. Dezember 2023 fraktionslos, seit 2. Februar 2024 ist sie Mitglied der Gruppe Die Linke.]";https://www.instagram.com/connimoe/;https://www.facebook.com/CorneliaMoehring/;https://www.cornelia-moehring.de/;;;https://twitter.com/Conni_Moehring
Möller, Siemtje;SPD;https://www.bundestag.de/abgeordnete/biografien/M/moeller_siemtje-857744;Niedersachsen;26;Friesland – Wilhelmshaven – Wittmund;Lehrerin;"Geboren am 20. Juli 1983 in Emden; verheiratet; zwei Kinder.

    


    
    

        2003 Abitur an der Liebfrauenschule in Oldenburg; Oktober 2003 bis März 2004 Studium RWTH AachenStudium „Technische Redaktion“ der Informatik und Kommunikationswissenschaften; April 2004 bis September 2011 Studium an der Georg-August Universität Göttingen,Studium für das Lehramt an Gymnasien in den Fächern Französisch, Spanisch und Politik, 1. Staatsexamen; Januar 2012 bis Juli 2014 Studienseminar Wolfsburg, Referendariat am Ratsgymnasium Wolfsburg, 2. Staatsexamen;Oktober 2008 bis März 2011 Tutorin im Seminar für Politikwissenschaft - Lehrstuhl für Politische Ideengeschichte an der Georg-August Universität Göttingen, Konzeption und Leitung eines interdisziplinären, englischsprachigen Seminars mit dem Schwerpunkt: Model United Nations - Sicherheitsrat der Vereinten Nationen (1. Platz - Lehrpreis der Sozialwissenschaftlichen Fakultät der Uni Göttingen Wintersemester 2009 bis 2010), Lehrstuhl Walter Reese-Schäfer;Juli 2014 bis Juli 2016 Lehrerin am Oberstufenzentrum KFZ, Charlottenburg in Berlin Fächer: Sozialkunde, Französisch;August 2016 bis heute Studienrätin am Neuen Gymnasium in Wilhelmshaven (z.zt. freigestellt) Fächer: Französisch, Politik & Wirtschaft und Spanisch;Zudem Praktika bei den Vereinten Nationen, BBJ Consulting Brüssel und der Weltbank;Mitgliedschaften: IG Metall, AWO, Seeheimer, Atlantikbrücke, Deutsche Atlantische Gesellschaft, WIIS, GSP, EAS;Seit 2010 Mitglied der SPD; 2012 bis 2014 beratendes Mitglied im Landesvorstand der SPD Niedersachsen; seit 2014 Mitglied im Landesvorstand der SPD Niedersachsen.Seit 2017 Mitglied des Deutschen Bundestages; seit 2021 Mitglied im Stadtrat Varel; seit 2021 Mitglied im Kreistag.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/siemtje_moeller/;https://www.facebook.com/siemtjemoeller/;https://siemtje-moeller.de/;;;
Mörseburg, Maximilian;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/M/moerseburg_maximilian-861900;Baden-Württemberg;259;Stuttgart II;Rechtsanwalt;"Geboren am 22. März 1992 in Stuttgart; evangelisch; ledig.

    


    
    

        2011 Abitur am Dillmann-Gymnasium, Stuttgart; 2008/2009 Auslandsjahr in Kanada; 2015 bis 2019 Stellvertretendes Mitglied im Bezirksbeirat Stuttgart-Botnang; 2015 Bachelor Unternehmensjurist LL.B.; 2019 Erstes juristisches Staatsexamen; neben den Studien Tätigkeiten für eine Bundestagsabgeordnete, für eine große Wirtschaftsprüfungsgesellschaft und als Geschäftsführer des Bezirksverbands der Jungen Union Nordwürttemberg. Zudem Praktika bei einer kleinen Steuerkanzlei sowie bei einer großen Rechtsanwaltskanzlei im Bereich Gesellschaftsrecht; 2019 Wissenschaftlicher Mitarbeiter bei einer großen Wirtschaftsprüfungsgesellschaft im Bereich Unternehmensnachfolge; 2019 bis 2021 Rechtsreferendar beim Oberlandesgericht Stuttgart, dabei Stationen am Amtsgericht Bad Cannstatt, der Staatsanwaltschaft Stuttgart, dem Regierungspräsidium Stuttgart, in einer mittelständischen Wirtschaftsprüfungs-, Steuerberatungs- und Rechtsanwaltskanzlei und in einem Fachverlag tätig; 2019 bis 2021 Stadtrat und stv. Fraktionsvorsitzender der CDU-Gemeinderatsfraktion in der Landeshauptstadt Stuttgart; 2019 bis 2021 Mitglied im Aufsichtsrat der Stadtwerke Stuttgart GmbH; 2019 bis 2021 Stv. Vorsitzender des Aufsichtsrats der Stuttgart-Marketing GmbH; 2021 Zweites juristisches Staatsexamen; 2021 Beschäftigung bei einem Fachverlag; 2021 Zulassung als Rechtsanwalt[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/0711max/?hl=de;https://www.facebook.com/maxmoerseburg/;https://www.maximilian-moerseburg.de/;;https://www.youtube.com/channel/UCmxiLGgtk0D7pO7dGBxV20w;http://www.twitter.com/maxmoerseburg
Mohamed Ali, Amira;Gruppe BSW;https://www.bundestag.de/abgeordnete/biografien/M/mohamed_ali_amira-857720;Niedersachsen;27;Oldenburg – Ammerland;Rechtsanwältin;"Geboren am 16. Januar 1980 in Hamburg; Islam; verheiratet.

    


    
    

        Studium der Rechtswissenschaften in Hamburg, Heidelberg und Rom (Italien); Referendariat am Oberlandesgericht in Oldenburg;zugelassene Rechtsanwältin seit 2008; Syndikusanwältin und Vertragsmanagerin bei einem Automobilzulieferer von 2007 bis 2017;Mitglied der IG Metall; Mitglied im Deutschen Tierschutzbund.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.Amira Mohamed Ali war durch Auflösung der Bundestagsfraktion Die Linke seit 6. Dezember 2023 fraktionslos, seit 2. Februar 2024 ist sie Mitglied der Gruppe BSW.]";https://www.instagram.com/amira.mohamedali.offiziell/;https://www.facebook.com/amira.mohamedali.offiziell;https://www.amira-mohamed-ali.de/;;;https://twitter.com/Amira_M_Ali
Moll, Claudia;SPD;https://www.bundestag.de/abgeordnete/biografien/M/moll_claudia-857752;Nordrhein-Westfalen;88;Aachen II;Altenpflegerin;"Geboren am 15. Dezember 1968 in Eschweiler; römisch-katholisch; verheiratet; zwei Kinder.

    


    
    

        Fachoberschulreife mit Qualifikation für die gymnasiale Oberstufe. Ausbildung zur staatlich anerkannten examinierten Altenpflegerin, Weiterbildung zur Fachkraft für Gerontospychiatrie. Altenpflegerin.Eintritt in die SPD, 1998 stellvertretende Geschäftsführerin Ortsverein Dürwiss - Neu-Lohn/ Fronhoven, stellvertretende Vorsitzende des Stadtverbandes; seit 2009 Mitglied Stadtrat der Stadt Eschweiler. Mitglied Naturfreunde Dürwiss, AWO Dürwiss, ver.di, Sozialverband Ortsgruppe Eschweiler. Mitglied in verschiedenen Karnevalsvereinen.Mitglied des Bundestages seit Oktober 2017.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/claudia_moll_;https://www.facebook.com/ClaudiaMollSPD;https://www.claudiamoll.de/;;;https://twitter.com/ClaudiaMollMdB
Moncsek, Mike;AfD;https://www.bundestag.de/abgeordnete/biografien/M/moncsek_mike-860898;Sachsen;163;Chemnitzer Umland – Erzgebirgskreis II;Kfz-Mechaniker;"Geboren am 8. August 1964 in Freiberg; ledig; drei Kinder.

    


    
    

        [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/mikemoncsek.de;https://www.facebook.com/mikemoncsek.de;https://mikemoncsek.de/;;https://www.youtube.com/channel/UCJ0s5N2xuMbTPL3md5NPXGg;https://twitter.com/Mike_Moncsek
Monstadt, Dietrich;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/M/monstadt_dietrich-857762;Mecklenburg-Vorpommern;12;Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I;Rechtsanwalt;"Geboren am 15. September 1957 in Bochum; evangelisch; verheiratet; vier Kinder.

    


    
    

        Abitur und anschließender Grundwehrdienst; 1979 Studium der Rechtswissenschaften; Unterbrechung 1982 für die Leitung des elterlichen Landwirtschaftsbetriebes. 1984 Fortsetzung des Studiums, Abschluss mit ersten und zweiten Staatsexamen ab.1986 Beitritt Rechtsanwaltskanzlei Klostermann & Schmidt; 1991 Gründung der überörtlichen Sozietät Klostermann Schmidt, Monstadt in Schwerin; seit 1994 Rechtsanwalt und Seniorpartner in der Rechtsanwaltskanzlei Klostermann, Dr. Schmidt, Monstadt, Dr. Eisbrecher in Schwerin und Rostock. Seit 1996 Mitglied der CDU; seit 1998 Mitglied im Kreisvorstand der CDU Schwerin; seit 2011 Schatzmeister des CDU-Landesverbandes Mecklenburg-Vorpommern; seit 1994 Engagement in der MIT (Mittelstands- und Wirtschaftsvereinigung der CDU) und dort seit 2009 Landesvorsitzender in Mecklenburg-Vorpommern.Seit 2009 Mitglied des Deutschen Bundestages; seit 2013 Mitglied im Parlamentskreis Mittelstand (PKM).[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/dietrichmonstadt/;https://www.facebook.com/dietrichmonstadt/;http://www.dietrich-monstadt.de/;;;
Moosdorf, Matthias;AfD;https://www.bundestag.de/abgeordnete/biografien/M/moosdorf_matthias-863320;Sachsen;165;Zwickau;Musiker;"Geboren am 20. April 1965 in Leipzig; verheiratet; vier Kinder.

    


    
    

        Abitur mit Berufsausbildung im Fach Elektronik; 1986 bis 1991 Studium an der Hochschule für Musik „Felix Mendelssohn Bartholdy“, Leipzig; Konzertexamen, Meisterklasse 1991; Kammermusikstudien beim Amadeus-Quartett in Köln und London, bei Hatto Beyerle in Hannover und Walter Levin in Lübeck.Gründungsmitglied und Geschäftsführer des Leipziger Streichquartetts; Gründungsmitglied und Geschäftsführer des Ensemble Avantgarde 1988 bis 2007; Solocellist und Geschäftsführer des Leipziger Kammerorchesters 1991 bis 2001; Konzerte in aller Welt; Produktionen bei Rundfunk- und TV-Anstalten verschiedener Länder; seit 1991 Exklusivvertrag mit MDG.1992 bis 1996 Assistenz an der Hochschule für Musik und Theater Leipzig; 1996 bis 2005 Lehrauftrag für Violoncello und Kammermusik an der Hochschule für Musik und Theater „Felix Mendelssohn Bartholdy“, Leipzig; 2008 bis 2013 Gastprofessor an der Gedai University of Arts in Tokio; internationale Kurstätigkeit als Gastprofessor in Südamerika, Japan, USA und Europa; Jurymitglied internationaler Wettbewerbe.Management, Aufbau und Etablierung der internationalen Strukturen zu Agenturen, CD-Firmen, Veranstaltern, Festivals und Verlagen; Gründung des Festivals „Pro Quatuor“ in Zusammenarbeit mit dem Leipziger Gewandhaus; Vorträge zur stilistischen Differenzierung und musikalischer Rhetorik in Deutschland, Japan, USA; Idee des „Internationalen-Beethoven-Zyklus als Zeichen europäischer Freundschaft“, der mit fünf anderen Quartetten 1996 und 1997 über 15 Städte verband; künstlerischer Leiter des Musikfestivals „Sommer Töne“.2007 Herausgeber eines Buches über Beethovens Quartette in der Reihe „Werkbesprechungen“; Publikationen zu Kultur und Gesellschaft in Tagespresse und Periodika; 2019 „Denken als Alternative“.Seit 2016 Politikberatung; 2017 Fraktionsberatung im Landtag Sachsen; Gründung und Geschäftsführung der Pierrot Lunaire GmbH, publizistische Tätigkeit zu politischen und Gesellschaftsthemen; seit 2017 wissenschaftlicher Mitarbeiter im Deutschen Bundestag; Kampagnenbetreuung.Seit 2016 Mitglied der AfD.2019 stellvertretender Vorsitzender der Oswald-Spengler-Stiftung; Mitglied der Harmonie Gesellschaft Leipzig.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";;https://www.facebook.com/matthias.moosdorf;http://www.moosdorf21.de/;;;
Mordhorst, Maximilian;FDP;https://www.bundestag.de/abgeordnete/biografien/M/mordhorst_maximilian-860900;Schleswig-Holstein;5;Kiel;Student;"Geboren am 10. April 1996 in Neumünster; aufgewachsen in Mielkendorf und Rumohr; seit 2016 wohnhaft in Kiel, seit 2021 gemeinsam mit seiner Lebensgefährtin; evangelisch-lutherisch; ledig.2015 Abitur an der Humboldt-Schule in Kiel, wo er ebenfalls Jura studiert (bisher ohne Abschluss); 2014 bis 2018 war er für ein Online Musik- und Kulturmagazin tätig, wo er mehrere Rezensionen und Meinungsbeiträge im Bereich der Rapmusik veröffentlichte.Trat 2017 der FDP in Schleswig-Holstein und Kiel sowie den Jungen Liberalen Schleswig-Holstein bei; 2019 bis 2021 Landesvorsitzender der Jungen Liberalen Schleswig-Holstein. Mitglied des Landesvorstandes der FDP Schleswig-Holstein; kandidierte 2021 erstmals für den Deutschen Bundestag.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/maximilianmordhorst/;https://www.facebook.com/maxmordhorstfdp;https://max-mordhorst.de/;;;https://twitter.com/maxmordhorst
Müller, Alexander;FDP;https://www.bundestag.de/abgeordnete/biografien/M/mueller_alexander-857774;Hessen;178;Rheingau-Taunus – Limburg;Diplom-Informatiker;"Geboren am 17. Juli 1969 in Bendorf am Rhein; geschieden; drei Töchter und ein Sohn; wohnhaft in Niedernhausen im Taunus.Aufgewachsen in Koblenz-Rübenach, Studium der Informatik an der Universität Kaiserslautern und der Fernuniversität Hagen, Abschluss Diplom-Informatiker. Wehrdienst 1988/1989 bei der Heeresflugabwehr; trat später wieder als Reservist in die Bundeswehr ein, kurz nach Aufstellung des Kommandos Cyber – und Informationsraum; Oberstleutnant der Reserve; seit 2006 fliegt er selbst, seit 2010 hat er eine Berufspilotenlizenz (FAA CPL).Seit 1989 bis zum Einzug in den Deutschen Bundestag freiberuflicher Software-Entwickler; seit 2008 öffentlich bestellter und vereidigter IT-Sachverständiger.1991 Eintritt in die FDP; seit 2009 im Landesvorstand der FDP Hessen; seit 2016 im Präsidium der FDP Hessen.Mitglied des Kreistags Rheingau-Taunus und Vorsitzender der Gemeindevertretung Niedernhausen.Seit 2017 Mitglied des Deutschen Bundestags. [Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/alexmuellerfdp/?hl=de;https://www.facebook.com/alexmuellerfdp;https://amueller.abgeordnete.fdpbt.de/;;;https://twitter.com/alexmuellerfdp
Müller, Axel;CDU/CSU;https://www.bundestag.de/abgeordnete/biografien/M/mueller_axel-857788;Baden-Württemberg;294;Ravensburg;Richter;"Geboren am 24. Juli 1963 in Esslingen am Neckar; römisch-katholisch; ledig.

    


    
    

        Abitur 1983 am Max-Planck-Gymnasium Nürtingen; anschließend Einberufung zum Wehrdienst; dann Studium der Rechtswissenschaften an der Eberhard-Karls-Universität Tübingen; nach dem ersten juristischen Staatsexamen Referendariat am Landgericht Ravensburg; 1992 zweites juristisches Staatsexamen.1992 Eintritt in den Justizdienst von Baden Württemberg, Richter (Amts- und Landgericht) und Staatsanwalt in Ravensburg; 1995 Ernennung zum Staatsanwalt bei der Staatsanwaltschaft Ravensburg; 2000 bis 2011 Richter am Landgericht Ravensburg; 2006 bis 2007 Abordnung an das Oberlandesgericht Stuttgart; 2001 bis 2014 stellvertretender Direktor des Amtsgerichts Tettnang; 2014 bis 2017 bis zur Wahl in den Deutschen Bundestag Vorsitzender Richter am Landgericht Ravensburg; Zusatzausbildung als Mediator BAFM.Seit 2003 Mitglied der CDU; seit 2008 Stadtverbandsvorsitzender CDU Weingarten; 2008 bis 2018 stellvertretender Kreisvorsitzender CDU Ravensburg; 2009 bis 2011 Beisitzer im CDU-Bezirksvorstand Südwürttemberg-Hohenzollern; 2009 bis 2018 Stadtrat in Weingarten und seit 2010 Kreisrat in Ravensburg.Mitglied im Kirchengemeinderat Sankt Martin in Weingarten und im Dekanatsrat Dekanat Allgäu-Oberschwaben und Mitglied in der Blutfreitagsgemeinschaft sowie aktiver Blutreiter bei der jährlichen Reiterprozession in Weingarten; Mitglied bei Kolping, den Maltesern und im Vorstand des Musikvereins Weingarten; Vereinsmitgliedschaften im Turn- und Sportverein Weingarten sowie der Fasnetszünfte „Plätzlerzunft“ und „Bockstallnarren“; Mitglied im Partnerschaftsverein Weingarten-Mantua, im Bewährungshilfeverein und Angehöriger bei der Gruppe der ehrwürdigen Ritter der Schwafelrunde.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";;http://www.facebook.com/cduaxelmueller;http://www.cduaxelmueller.de/;;;
Müller, Bettina;SPD;https://www.bundestag.de/abgeordnete/biografien/M/mueller_bettina-857768;Hessen;175;Main-Kinzig – Wetterau II – Schotten;Krankenschwester/Rechtsanwältin;"Geboren am 7. Juni 1959 in Wasserlos (jetzt Alzenau); evangelisch; verheiratet; zwei Kinder.

    


    
    

        1978 Abitur an der Otto-Hahn-Schule in Hanau; 1978 bis 1980 Studium der Germanistik und Philosophie Goethe-Universität Frankfurt/Main; 1980 bis 1983 Ausbildung zur Krankenschwester am Stadtkrankenhaus Hanau (Examen); 1983 bis 1984 Krankenschwester im Stadtkrankenhaus Hanau; 1984 bis 1985 Gemeindeschwester beim Caritas-Verband Frankfurt; 1985 bis 1991 Studium der Rechtswissenschaften Goethe-Universität Frankfurt/Main, 1. jur. Stattsexamen; 1992 bis 1995 Referendariat beim Landgericht Hanau, 2. jur. Staatsexamen.Seit 1995 eigene Kanzlei, Schwerpunkt Sozialrecht.1979 bis 1981 Gründungsmitglied bei „Die Grünen“; seit 1997 Mitglied der SPD; 2000 bis 2005 und seit 2018 Vorsitzende Ortsverein Flörsbachtal; 2006 bis 2008, 2010 bis 2012 und seit Mai 2014 Mitglied Unterbezirksvorstand der SPD Main-Kinzig; seit Dezember 2013 Mitglied im Landesvorstand der SPD Hessen; 2001 bis 2006 Beigeordnete und regelmäßige Vertreterin des Bürgermeisters; 2006 bis 2009 Fraktionsvorstand der SPD/BB-Fraktion im Gemeindeparlament; 2006 bis 2021 Mitglied Kreistag Main-Kinzig-Kreis; seit 2021 Mitglied des Kreisausschusses des Main-Kinzig-Kreises.Vorsitzende des Stiftungsrats Behinderten-Werk Main-Kinzig e. V.Seit 2013 Mitglied des Deutschen Bundestages.[Anmerkung der Redaktion: Die biografischen Angaben beruhen auf den Selbstauskünften der Abgeordneten.]";https://www.instagram.com/betmueller/;http://www.facebook.com/BettinaMuellerSPD;http://www.muellerbettina.com/;;;
